grassius_name	uniprot_id	alleles
ZmSIG1	A0A096RK86	GRMZM2G100086,Zm00001d028585,Zm00001eb012130
ZmPLATZ1	A0A1D6JXX7	GRMZM2G408887,Zm00001d028594
ZmGRAS67	A0A060D1U6	GRMZM2G049159,Zm00001d028603,Zm00001eb012280
ZmOrphan22	A0A1D6JY29	GRMZM2G112925,Zm00001d028615,Zm00001eb012350
ZmDOF30	A0A1D6JY60	AC233935.1_FG005,Zm00001d028625,Zm00001eb012440
ZmLBD4	A0A1D6JZ19	GRMZM2G021095,Zm00001d028721
ZmOrphan42	A3F4K2	AC208201.3_FG002,Zm00001d028752,Zm00001eb013450
ZmMYB46	B6TQ24	GRMZM2G308034,Zm00001d028777,Zm00001eb013670
ZmC3H41	A0A317YAC6	GRMZM2G427438,Zm00001d028828,Zm00001eb014140
ZmMYB55	Q9FR09	GRMZM2G057027,Zm00001d028842,Zm00001eb014260
ZmLIM13	A0A1D6PDX2	GRMZM2G151934,Zm00001d047837,Zm00001eb397900
ZmHAG36	C0PA19	GRMZM2G096352,Zm00001d048194,Zm00001eb401150
ZmHAG37	K7WGP7	GRMZM2G136389,Zm00001d048286,Zm00001eb401920,Zm00001eb401960
ZmPHD14	B6T7N2	GRMZM2G178072,Zm00001d048385,Zm00001eb402910
ZmHAG38	B6SUK9	AC149475.2_FG007,Zm00001d048407,Zm00001eb403080
ZmFHA17	K7W397	GRMZM2G172021,Zm00001d048454,Zm00001eb403560
ZmBAF60_17	K7VHY7	GRMZM2G393471,Zm00001d048510,Zm00001eb404070
ZmSNF2_8	A0A1D6PMM6	GRMZM2G049168,Zm00001d048552,Zm00001eb404510
ZmHAG39	K7VMI9	GRMZM2G134426,Zm00001d048574,Zm00001eb404710
ZmBAF60_19	A0A1D6JL10	GRMZM2G436226,Zm00001d027334,Zm00001eb000870
ZmFHA1	A0A1D6JMB1	GRMZM2G129243,Zm00001d027462,Zm00001eb002020
ZmHAG1	A0A1D6JNW2	AC209858.4_FG004,Zm00001d027703,Zm00001eb004140,Zm00001eb004150
ZmLIM1	A0A317YJ86	GRMZM2G128206,Zm00001d028550,Zm00001eb011840
ZmHAG2	A0A1D6JRP5	GRMZM2G114184,Zm00001d028074,Zm00001eb007490,Zm00001eb007500
ZmMYB3	P27898	GRMZM2G084799,Zm00001d028850,Zm00001eb014290,Zm00001eb014370,Zm00001eb014390,Zm00001eb014420
ZmMYBR12	C6G8A7	GRMZM2G112263,Zm00001d028849,Zm00001d028854,Zm00001eb014320
ZmbZIP24	A0A060D2L0	GRMZM2G038015,Zm00001d028879,Zm00001eb014590
ZmEREB26	A0A1D6K0T9	GRMZM2G317160,Zm00001d028919,Zm00001eb015020
ZmMYB75	B4FYQ1	GRMZM2G070849,Zm00001d028930,Zm00001eb015120
ZmbZIP52	C0PEY3	GRMZM2G174284,Zm00001d028936,Zm00001eb015150
ZmHB130	A0A1D6K189	GRMZM2G314064,Zm00001d028986,Zm00001eb015500
ZmGLK26	A0A1D6K188	GRMZM2G009060,Zm00001d028984,Zm00001eb015490
ZmEIL1	C0P3U8	GRMZM2G033570,Zm00001d028974,Zm00001eb015440
ZmWRKY32	B6SMI9	GRMZM2G030272,Zm00001d028962,Zm00001eb015320
ZmNAC11	A0A1D6K1B7	GRMZM2G031001,Zm00001d028995,Zm00001eb015570
ZmbHLH149	A0A1D6K972	GRMZM2G001930,Zm00001d030028,Zm00001eb024330
ZmNAC44	A0A060D2H9	GRMZM2G011598,Zm00001d028999,Zm00001eb015630
ZmC3H45	A0A1D6K1Q4	GRMZM2G003424,Zm00001d029010,Zm00001eb015700
ZmGLK17	C0P483	GRMZM2G006477,Zm00001d029020,Zm00001eb015750
ZmOrphan157	A0A1D6L285	GRMZM2G155767,Zm00001d033786,Zm00001eb055280
ZmbZIP98	C0HGK3	GRMZM2G062391,Zm00001d029064,Zm00001eb016100
ZmHSF19	A0A1D6K415	AC216247.3_FG001,Zm00001d029270,Zm00001eb017880
ZmOFP4	B6U5V3	GRMZM2G075988,Zm00001d029067,Zm00001eb016130,Zm00001eb016140
ZmCADR9	A0A1D6KA98	GRMZM5G809663,GRMZM5G859786,Zm00001d030150,Zm00001d030151,Zm00001eb025330
ZmOrphan43	A0A317YHV5	GRMZM2G134671,Zm00001d029149,Zm00001eb016800
ZmTUB11	A0A1D6K358	GRMZM2G378907,Zm00001d029165,Zm00001eb016930
ZmOrphan49	A0A1D6K3E0	GRMZM2G102497,Zm00001d029197,Zm00001eb017140
ZmMTERF1	A0A1D6K3V1	GRMZM2G168665,Zm00001d029242,Zm00001eb017630
ZmGBP18	B6SNB5	GRMZM2G026417,Zm00001d029287,Zm00001eb018020
ZmMYB156	A0A1D6K458	GRMZM2G147698,Zm00001d029293,Zm00001eb018070
ZmOrphan342	A0A1D6K460	GRMZM2G092888,Zm00001d029297,Zm00001eb018090
ZmOrphan156	A0A1D6KCT2	GRMZM2G153594,Zm00001d030518,Zm00001eb027800
ZmOrphan78	C4IYK1	GRMZM2G077960,Zm00001d029419,Zm00001eb019240
ZmPLATZ2	A0A1R3LR07	GRMZM2G311656,Zm00001d029437,Zm00001eb019360
ZmEREB188	A0A1D6K714	GRMZM2G477287,Zm00001d029679,Zm00001eb021440
ZmBAF60_13	A0A1D6N5D7	GRMZM2G312672,Zm00001d042605,Zm00001eb145560
ZmZIM24	C0HHL9	GRMZM2G117513,Zm00001d029448,Zm00001eb019470
ZmGRAS27	A0A1D6K5G0	GRMZM2G110067,Zm00001d029474,Zm00001eb019640
ZmCA2P3	A0A1D6K5I2	GRMZM2G037630,GRMZM6G205247,Zm00001d029488,Zm00001d029489,Zm00001eb019780
ZmLBD5	B6SPU9	GRMZM2G060544,Zm00001d029506,Zm00001eb019930
ZmDOF36	A0A317YCU1	GRMZM2G137502,Zm00001d029512,Zm00001eb020000
ZmWRKY75	A0A1D6K608	GRMZM2G425430,Zm00001d029564,Zm00001eb020390,Zm00001eb020400
ZmLBD6	B4FE47	GRMZM2G044902,Zm00001d029601,Zm00001d029602,Zm00001eb020740,Zm00001eb020750
ZmGRAS58	A0A060CVM9	GRMZM2G132794,Zm00001d029607,Zm00001eb020850,Zm00001eb020840
ZmbZIP78	B4FDP1	GRMZM2G353553,Zm00001d029711,Zm00001eb021750
ZmOFP5	A0A1D6K7D7	GRMZM2G039312,Zm00001d029718,Zm00001eb021800
ZmHB100	A0A1D6K7I1	GRMZM2G064466,Zm00001d029736,Zm00001eb021970,Zm00001eb021980
ZmABI34	A0A317Y376	GRMZM2G125095,Zm00001d029749,Zm00001eb022070
ZmOrphan74	A0A317YGN5	GRMZM2G057768,Zm00001d029772,Zm00001eb022330
ZmGRAS33	A0A060D6K6	GRMZM2G079470,Zm00001d029855,Zm00001eb023010
ZmMYBR43	A0A317YKV3	GRMZM5G813892,Zm00001d029875,Zm00001eb023160
ZmEREB44	A0A1D6K8A3	GRMZM5G806839,Zm00001d029884,Zm00001eb023210
ZmGATA16	A0A1D6K8G2	GRMZM2G113098,Zm00001d029896,Zm00001eb023330,Zm00001eb023340
ZmHB78	A0A1D6K8L4	GRMZM2G148074,Zm00001d029934,Zm00001eb023620
ZmMADS22	A0A1D6KP78	GRMZM2G052045,Zm00001d032218,Zm00001eb041650
ZmMYBR32	B4FK09	GRMZM2G088524,Zm00001d029963,Zm00001eb023780
ZmTHX4	B4FUD9	GRMZM2G481163,Zm00001d029974,Zm00001eb023870
ZmNAC43	A0A1D6K917	GRMZM2G082709,Zm00001d030023,Zm00001eb024300
ZmPLATZ3	B4FJ79	GRMZM2G094168,Zm00001d030032,Zm00001eb024380,Zm00001eb024390
ZmHB15	A0A317YA07	GRMZM2G123140,Zm00001d030069,Zm00001eb024680
ZmMYBR53	A0A1D6L2M8	GRMZM2G047038,Zm00001d033825,Zm00001eb055620
ZmWRKY60	A0A1D6KA86	GRMZM2G383594,Zm00001d030139,Zm00001eb025220
ZmHB121	B6TAL5	GRMZM2G131476,Zm00001d030191,Zm00001eb025650
ZmOrphan118	A0A1D6KB12	GRMZM2G097454,GRMZM2G377663,Zm00001d030229,Zm00001d038419,Zm00001eb025830,Zm00001eb290040
ZmOrphan232	A0A1X7YFA4	GRMZM2G463630,Zm00001d000139,Zm00001eb028340
ZmbHLH111	A0A1D6KB41	GRMZM2G150327,Zm00001d030232,Zm00001eb025850
ZmTHX27	A0A1D6KC50	GRMZM2G023119,Zm00001d030350
ZmLBD7	A0A317Y8V9	GRMZM2G076327,Zm00001d030364,Zm00001eb026870
ZmGRAS21	A0A317YB58	GRMZM2G116638,Zm00001d030500,Zm00001eb027720
ZmEREB112	A0A060CWY7	GRMZM2G039870,Zm00001d030513,Zm00001eb027780
ZmHB127	B4FY39	GRMZM2G119999,Zm00001d030532,Zm00001eb027860
ZmbZIP45	A0A1D6KD18	GRMZM2G093020,Zm00001d030577,Zm00001eb028160
ZmGATA34	A0A1R3MKD7	GRMZM2G396451,Zm00001d033945,Zm00001d033946,Zm00001d033947,Zm00001eb056620,Zm00001eb056630,Zm00001eb056640
ZmbZIP39	P24068	GRMZM2G479885,Zm00001d030617,Zm00001eb028430
ZmMYB100	C0PN75	GRMZM2G143046,Zm00001d030644,Zm00001eb028610
ZmMYB56	A0A317YJF8	GRMZM2G130149,Zm00001d030678,Zm00001eb028820
ZmDOF11	A0A1D6KE35	GRMZM2G123900,Zm00001d030727,Zm00001eb029220,Zm00001eb029230
ZmGLK9	A0A1D6KET4	AC234520.1_FG003,Zm00001d030891,Zm00001eb030400
ZmMYB143	Q9S7B2	GRMZM2G403620,Zm00001d030737,Zm00001eb029300
ZmMYBR42	A0A1D6KE42	GRMZM2G369993,Zm00001d030738,Zm00001eb029320
ZmGRAS3	A0A1D6KE60	GRMZM2G179325,Zm00001d030744,Zm00001eb029390
ZmOrphan143	A0A1D6KEN2	GRMZM2G075631,Zm00001d030848,Zm00001eb030080
ZmARF33	C0P7I4	GRMZM2G179121,Zm00001d030801,Zm00001eb029770
ZmARF32	A0A1D6KEJ3	GRMZM2G181254,Zm00001d030803
ZmARF34	A0A060D7X7	GRMZM2G081158,Zm00001d031064,Zm00001eb031700
ZmGRAS36	A0A1D6KEM4	GRMZM2G348780,Zm00001d030838
ZmEREB168	C0PFP0	GRMZM2G039112,Zm00001d030862,Zm00001eb030240
ZmOrphan274	B8A0E2	GRMZM2G476637,Zm00001d030864,Zm00001eb030260
ZmDOF18	A0A1D6KEX6	GRMZM2G131897,Zm00001d030897,Zm00001eb030450
ZmABI46	B4FGA0	GRMZM2G065496,Zm00001d030907,Zm00001eb030510
ZmABI11	A0A1D6KEY8	GRMZM2G065478,GRMZM2G522066,Zm00001d030908,Zm00001d030909
ZmABI9	A0A1D6KEY8	GRMZM2G522066,GRMZM2G065478,Zm00001d030908,Zm00001d030909
ZmHB65	A0A1D6L891	GRMZM2G151266,GRMZM2G454176,Zm00001d034515,Zm00001eb061430
ZmGLK50	A0A1D6KEZ3	GRMZM2G034563,Zm00001d030911
ZmOrphan96	A0A1D6KF93	GRMZM2G039094,Zm00001d030958,Zm00001eb030930
ZmWRKY3	B4FJE7	GRMZM2G130374,Zm00001d030969,Zm00001eb030990
ZmMADS69	A0A3L6FKB5	GRMZM2G171650,Zm00001d042315,Zm00001eb143080
ZmbHLH26	A0A1D6KFF5	GRMZM2G018472,Zm00001d030971,Zm00001eb031010
ZmbHLH158	A0A1D6KFF6	GRMZM2G165090,Zm00001d030972,Zm00001eb031020
ZmbZIP111	B4FYB5	GRMZM2G073427,Zm00001d030995,Zm00001eb031210
ZmCA2P5	B4F9M3	GRMZM5G853836,GRMZM2G008250,Zm00001d031092,Zm00001eb032000
ZmCPP2	B6TRQ5	GRMZM2G015097,Zm00001d031008,Zm00001eb031300
ZmCPP5	A0A1D6KFW3	GRMZM2G322090,GRMZM2G067436,Zm00001d031009,Zm00001eb031310
ZmHB84	B4FBI0	GRMZM2G099319,Zm00001d031182,Zm00001eb032780
ZmbHLH163	A0A1D6KG38	GRMZM5G865967,Zm00001d031044,Zm00001eb031560
ZmHB119	B7ZZY1	GRMZM2G003509,Zm00001d031060,Zm00001d031061,Zm00001eb031660,Zm00001eb031670
ZmCA2P8	A0A1D6KG90	GRMZM2G361842,Zm00001d031063,Zm00001eb031690
ZmOrphan302	B4FU94	GRMZM2G018030,Zm00001d031098,Zm00001eb032030
ZmYAB11	B4FRP9	GRMZM2G141955,Zm00001d031109,Zm00001eb032110
ZmbHLH78	A0A1D6KGR8	GRMZM2G049686,Zm00001eb032680
ZmGATA9	A0A1D6KGN8	GRMZM2G009530
ZmNAC50	A0A317YD25	GRMZM2G475014,Zm00001d031164,Zm00001eb032650
ZmbHLH115	C0P7S1	GRMZM2G068604,Zm00001d031167,Zm00001eb032670
ZmbZIP31	A0A1D6KGU5	GRMZM2G370026,Zm00001d031194,Zm00001eb032870
ZmABI27	A0A1D6KH04	GRMZM2G123461,Zm00001d031225,Zm00001eb033180
ZmbHLH64	A0A1D6KHR1	GRMZM2G175955,Zm00001d031262,Zm00001eb033510
ZmTHX8	B4FTL5	GRMZM2G379179,Zm00001d031266,Zm00001eb033570
ZmMYB164	C0P8A6	GRMZM2G110135,Zm00001d031270,Zm00001eb033610
ZmbZIP126	B6UHB7	AC186606.4_FG003,Zm00001d031272,Zm00001eb033630
ZmCA5P13	B6UA50	GRMZM2G113127,Zm00001d031310,Zm00001eb033910
ZmOrphan294	A0A060D959	GRMZM2G170299,Zm00001d031329,Zm00001eb034100
ZmTHX28	A0A1D6KII0	GRMZM2G037493,Zm00001d031391
ZmbHLH112	A0A1D6KIQ5	GRMZM5G879527,Zm00001d031441,Zm00001eb034940
ZmEIL3	C4JC32	AC234203.1_FG011,Zm00001d031445,Zm00001eb034980
ZmEREB169	A0A1D6KJ58	GRMZM2G016079,Zm00001d031498,Zm00001eb035460
ZmSBP8	A0A1D6KIX0	GRMZM2G160917,Zm00001d031451,Zm00001eb035030
ZmMYBR103	A0A1D6KIX2	GRMZM2G022499
ZmNAC114	A0A1D6KIZ7	GRMZM2G430522
ZmSBP16	A0A096SVS6	GRMZM2G169270
ZmEREB108	A0A060D6E2	GRMZM2G480434
ZmEREB150	A0A060D144	GRMZM2G033656
ZmGRAS48	C0PG95	GRMZM2G018254
ZmMYB98	A0A1D6KJA2	GRMZM2G046443
ZmARF1	A0A1D6KJC5	GRMZM2G169820,Zm00001d031522,Zm00001eb035640
ZmMTERF2	A0A1D6KJH6	GRMZM2G061542,Zm00001d031533,Zm00001eb035740
ZmLBD8	A0A1D6KJL1	GRMZM2G132667,Zm00001d031544,Zm00001eb035850
ZmOrphan171	A0A1D6KJL7	GRMZM2G337139,GRMZM2G040509,Zm00001d031549,Zm00001eb035890,Zm00001eb035900
ZmbHLH81	A0A1D6KJN8	GRMZM5G828396
ZmBBR1	A0A1D6KJP9	GRMZM2G179366
ZmMADS48	A0A1D6KJS6	GRMZM2G148220
ZmTCP42	A0A1D6KJT5	AC213524.3_FG003
ZmMADS6	Q84V70	GRMZM2G159397
ZmMADS77	A0A1D6KJX3	GRMZM2G098986
ZmNAC48	A0A1D6KKC5	GRMZM2G054252,Zm00001d031655,Zm00001eb036920
ZmOrphan268	A0A1D6KKF2	GRMZM2G159996,Zm00001d031662,Zm00001eb036970
ZmbHLH173	B4FE39	GRMZM5G882527,Zm00001d031665,Zm00001eb036990
ZmEREB119	A0A1D6KKI5	GRMZM2G309731,Zm00001d031673,Zm00001eb037040
ZmbZIP62	A0A1D6KKS3	GRMZM2G332294,Zm00001d031697,Zm00001eb037290
ZmbHLH145	A0A317Y4U6	GRMZM2G472671,Zm00001d031717,Zm00001eb037440
ZmbZIP127	A0A1D6KKX7	GRMZM2G175280,Zm00001d031723,Zm00001eb037460
ZmTCP21	A0A1D6KL25	GRMZM2G107031,Zm00001d031725,Zm00001eb037480
ZmEREB79	A0A1D6KL32	GRMZM2G175856,Zm00001d031728,Zm00001eb037530
ZmHSF8	A0A317YGR1	GRMZM2G164909,Zm00001d031736,Zm00001eb037600
ZmHB129	A0A1D6KL48	GRMZM2G142962,Zm00001d031745,Zm00001eb037670
ZmbHLH135	A0A060CVJ8	GRMZM2G134735,Zm00001d031781,Zm00001eb037960
ZmbZIP49	A0A1D6KLA0	GRMZM2G478417,Zm00001d031790,Zm00001eb038010
ZmEREB172	A0A060D609	GRMZM2G369472,Zm00001d031796,Zm00001eb038070
ZmbHLH170	A0A1D6KLE8	GRMZM2G082630,Zm00001d031818,Zm00001eb038320
ZmZHD3	A0A1D6KLI5	GRMZM2G346920,Zm00001d031840,Zm00001eb038450,Zm00001eb038460
ZmEREB137	A0A1D6KLT1	GRMZM2G028386,Zm00001d031861,Zm00001eb038660
ZmHMG1	A0A1D6KHG4	AC186524.3_FG005,Zm00001d031233
ZmPLATZ4	B6TND1	GRMZM2G171934,Zm00001d031925,Zm00001eb039270
ZmTHX41	A0A1D6MS66	GRMZM5G818655,Zm00001d040682,Zm00001eb130740
ZmMYB38	P20025	GRMZM2G084583,Zm00001d032024,Zm00001eb040070
ZmMYB167	A0A1D6KN74	GRMZM2G037650,Zm00001d032032,Zm00001eb040160
ZmTRAF12	A0A1D6KJL6	GRMZM2G040509,GRMZM2G337139,Zm00001d031549,Zm00001eb035890,Zm00001eb035900
ZmSRS1	C4JAZ2	GRMZM2G042407,Zm00001d032040,Zm00001eb040220
ZmEREB199	A0A1D6KNE2	GRMZM2G163745,Zm00001d032077,Zm00001eb040530
ZmEREB167	A0A1D6KNH4	GRMZM2G050851,Zm00001d032095,Zm00001eb040690
ZmPHD6	A0A1D6K071	GRMZM2G022945,GRMZM2G317487,Zm00001d028863,Zm00001eb014460
ZmSNF2_37	A0A1D6K395	GRMZM2G469162,Zm00001d029180,Zm00001eb017000,Zm00001eb017010
ZmJMJ17	A0A1D6K4W0	GRMZM2G152877,Zm00001d029392,Zm00001eb018970
ZmSWI3_2	A0A1D6K7D0	GRMZM2G030529,Zm00001d029714,Zm00001eb021760
ZmTRAF44	A0A060D7E9	GRMZM2G404188,Zm00001d031550,Zm00001eb035910
ZmJMJ14	A0A317Y1Q8	GRMZM2G057466,Zm00001d030108,Zm00001eb025020
ZmTAZ5	A0A1D6KEZ5	GRMZM2G335438,Zm00001d030914,Zm00001eb030540
ZmLIM4	B6SVV3	GRMZM2G099328,Zm00001d030953,Zm00001eb030870
ZmARID9	B4F8W0	GRMZM5G866423,GRMZM2G110306,Zm00001d032096,Zm00001eb040700,Zm00001eb040710
ZmMYB83	B4FF61	GRMZM2G024468,Zm00001d032178,Zm00001eb041320
ZmMYBR15	A0A1D6FFH3	GRMZM2G048403,Zm00001d032105,Zm00001d032106,Zm00001d032107,Zm00001eb040810,Zm00001eb040830
ZmEREB60	A0A1D6KNR2	GRMZM2G131266,Zm00001d032144,Zm00001eb041070
ZmMYB78	A0A1D6KP30	GRMZM2G428555,Zm00001d032194,Zm00001eb041450
ZmZIM3	A0A317Y640	GRMZM2G145458,Zm00001d033049,Zm00001eb048770
ZmZHD5	B7ZYN2	GRMZM2G438438,Zm00001d032175,Zm00001eb041290
ZmMYB33	A0A1D6KNZ0	GRMZM2G131937,Zm00001d032179,Zm00001eb041330
ZmNAC55	A0A1D6KNZ4	GRMZM2G152543,Zm00001d032182,Zm00001eb041350
ZmGLK6	B4FYH5	GRMZM2G117193,Zm00001d032190,Zm00001eb041430
ZmSIG5	K7UB44	GRMZM2G543629,Zm00001d049494,Zm00001eb172090
ZmMYB125	A0A317YF54	GRMZM2G079123,Zm00001d032206,Zm00001eb041540
ZmbHLH42	A0A1D6KP73	GRMZM2G107276,Zm00001d032213,Zm00001eb041610
ZmTCP11	A0A060D6L2	GRMZM2G166687,Zm00001d032217,Zm00001eb041640
ZmMYB146	A0A1D6KPG1	GRMZM2G106558,Zm00001d032240,Zm00001eb041860
ZmGLK40	A0A1D6KPG7	GRMZM2G056400,Zm00001d032249,Zm00001eb041890
ZmWRKY25	A0A060D485	GRMZM2G324999,Zm00001d032265,Zm00001eb042020
ZmLBD9	B6TET9	AC217910.3_FG006,Zm00001d032286,Zm00001eb042180
ZmEREB204	A0A1D6KPR1	GRMZM2G061487,Zm00001d032295,Zm00001eb042240
ZmOrphan343	A0A1D6FJ42	GRMZM2G074824,GRMZM2G006554,GRMZM2G469012,Zm00001d009364,Zm00001eb342010
ZmHB112	B7ZYZ9	GRMZM2G003304,Zm00001d032316,Zm00001eb042400
ZmCADR11	A0A317Y868	GRMZM2G146286,Zm00001d032328,Zm00001eb042490
ZmOrphan213	A0A317YE07	GRMZM2G090264,Zm00001d032381,Zm00001eb042960
ZmGLK38	B4FPL5	GRMZM2G113742,Zm00001d032384,Zm00001eb042980
ZmYAB10	Q7X9M6	GRMZM2G167824,Zm00001d032502,Zm00001eb043940
ZmDOF13	A0A060CY74	GRMZM2G456452,Zm00001d032578,Zm00001eb044660
ZmOrphan115	A0A1D6KSI2	GRMZM2G113202,Zm00001d032637,Zm00001eb045250
ZmHB69	A0A1D6KSU3	GRMZM2G469551,Zm00001d032681,Zm00001eb045630
ZmARF2	C0HDR1	GRMZM2G153233,Zm00001d032683,Zm00001eb045640
ZmZIM21	A0A060D1S0	GRMZM2G024680,Zm00001d033048,Zm00001eb048740
ZmOrphan207	A0A060D866	GRMZM2G085974,Zm00001d032691,Zm00001eb045750
ZmOrphan305	A0A1D6KT11	GRMZM2G042704,Zm00001d032692,Zm00001eb045760
ZmMYB121	C4IYX1	GRMZM2G147346,Zm00001d032694,Zm00001eb045780
ZmE2F1	A0A1D6I279	GRMZM2G001699,Zm00001d032741,Zm00001eb046180,Zm00001eb046190
ZmPHD33	B6UGC3	GRMZM5G871463,Zm00001d050330,Zm00001eb179130
ZmOrphan51	A0A1D6KTW3	GRMZM2G133555,Zm00001d032768,Zm00001eb046390
ZmGLK45	A0A1D6KTY7	GRMZM2G379656,Zm00001d032784,Zm00001eb046540
ZmARID1	A0A1D6KUC7	GRMZM2G365731,Zm00001d032832,Zm00001eb047000
ZmOrphan64	C0HIB5	GRMZM2G001606,Zm00001d032836,Zm00001eb047010
ZmOrphan105	B4FJ50	GRMZM2G001592,Zm00001d032837,Zm00001eb047020
ZmOrphan109	A0A1D6KUD2	GRMZM2G001577,Zm00001d032838,Zm00001eb047030
ZmOFP6	B6U1L0	GRMZM2G095452,Zm00001d032903,Zm00001eb047590
ZmZIM18	A0A317Y4Q8	GRMZM2G145412,Zm00001d033050,Zm00001eb048780
ZmHSF24	A0A317YB41	GRMZM2G010871,Zm00001d032923,Zm00001eb047760
ZmOrphan230	A0A060D8B5	GRMZM2G070673,Zm00001d032932,Zm00001eb047820
ZmOrphan138	B6UAA7	GRMZM2G110531,Zm00001d032942,Zm00001d032943,Zm00001eb047910
ZmDOF40	A0A1D6KVQ3	GRMZM2G138455,Zm00001d032999,Zm00001eb048370
ZmSNF2_5	A0A1D6Q2S8	GRMZM2G015190,Zm00001d050642,Zm00001eb181290
ZmHB49	A0A317Y3D5	GRMZM2G097349,Zm00001d033005,Zm00001eb048440
ZmMYB58	A0A1D6KW60	AC217264.3_FG005,Zm00001d033075,Zm00001eb049000
ZmDOF32	A0A317Y610	GRMZM2G011832,Zm00001d033093,Zm00001eb049160
ZmRB4	Q8H0J6	GRMZM2G153150,Zm00001d052666,Zm00001eb197990
ZmMTERF3	B4FGD8	GRMZM2G034217,Zm00001d033138,Zm00001eb049650
ZmGRAS16	A0A060D7B7	GRMZM2G335814,Zm00001d033166,Zm00001eb049880
ZmOrphan251	B6T589	GRMZM2G038988,Zm00001d033211,Zm00001eb050290
ZmCA2P6	B4FIN9	GRMZM5G829103,Zm00001d033215,Zm00001eb050320
ZmOrphan80	C0P413	GRMZM5G812926,Zm00001d033240,Zm00001eb050610
ZmHB124	A0A1D6KX67	GRMZM2G023291,GRMZM2G423337,Zm00001d033246,Zm00001eb050660
ZmMYB73	B4FFS1	GRMZM2G121570,Zm00001d033265,Zm00001eb050770
ZmbHLH43	A0A1D6KXA0	GRMZM2G165042,Zm00001d033267,Zm00001eb050790
ZmCPP6	A0A1D6KXC7	GRMZM2G366584,Zm00001d033274,Zm00001eb050860
ZmOrphan37	B6SSD5	GRMZM2G039187,Zm00001d033280,Zm00001eb050910
ZmWRKY102	C0PNK3	GRMZM2G070211,GRMZM2G070061,Zm00001d033291,Zm00001eb051110,Zm00001eb051120
ZmGLK23	A0A1D6KXN3	GRMZM2G039074,Zm00001d033310,Zm00001eb051310
ZmABI4	A0A1D6KXP0	GRMZM2G098063,Zm00001d033313,Zm00001eb051330
ZmABI24	A0A1D6KXP1	GRMZM2G088413,GRMZM2G088427,Zm00001d033314,Zm00001eb051340,Zm00001eb051350
ZmWRKY96	A0A317YDJ2	GRMZM2G149219,Zm00001d033471,Zm00001eb052670
ZmABI30	A0A1D6KXP1	GRMZM2G088427,GRMZM2G088413,Zm00001d033314,Zm00001eb051340,Zm00001eb051350
ZmABI25	A0A1D6KXR4	GRMZM2G344521,Zm00001d033324,Zm00001eb051370
ZmDOF39	C0HF78	GRMZM2G045678,Zm00001d033325,Zm00001eb051380
ZmLBD10	A0A1D6KXT4	GRMZM2G154320,Zm00001d033335,Zm00001eb051480
ZmOrphan244	A0A317YCM9	GRMZM2G172506,Zm00001d033344,Zm00001eb051580
ZmLBD11	A0A1D6KXW5	GRMZM2G017319,Zm00001d033347,Zm00001eb051620
ZmEREB142	A0A060D1N0	GRMZM2G010100,Zm00001d033353,Zm00001eb051660
ZmHB33	A0A096PXB1	GRMZM2G011588,Zm00001d033378,Zm00001eb051900
ZmOrphan200	A0A1D6QL11	GRMZM2G551402,AC212567.3_FG003,GRMZM2G418232,Zm00001d052943,Zm00001eb200320
ZmHB105	A0A1D6KYQ9	GRMZM2G163761,Zm00001d033379,Zm00001eb051910
ZmGRF4	C4J2M4	GRMZM2G018414,Zm00001d033396,Zm00001eb052070
ZmHB110	A0A1D6KYU8	GRMZM2G061101,Zm00001d033404,Zm00001eb052120
ZmbHLH114	A0A1D6KYV3	GRMZM2G095899,Zm00001d033407,Zm00001eb052150
ZmbHLH71	A0A1D6KYW0	GRMZM2G120021,Zm00001d033412,Zm00001eb052200
ZmbHLH28	A0A1D6KYW1	GRMZM2G155043,Zm00001d033413,Zm00001eb052210
ZmOrphan227	A0A1D6QNV1	GRMZM2G053722,GRMZM2G423111,GRMZM2G423116,Zm00001d053313,Zm00001eb203570,Zm00001eb203580,Zm00001eb203590
ZmLBD12	Q6JAD1	GRMZM2G447176,Zm00001d033466,Zm00001eb052620
ZmYAB12	A0A1D6KZD8	GRMZM2G085873,Zm00001d033508
ZmTCP13	A0A1D6PMZ1	GRMZM2G359599,Zm00001d048591,Zm00001d001971,Zm00001eb164370
ZmOrphan222	A0A1D6KW66	GRMZM2G181276
ZmC3H51	A0A1D6L005	GRMZM2G068476,Zm00001d033553,Zm00001eb053460
ZmE2F3	A0A1D6L052	GRMZM2G351232,Zm00001d033566,Zm00001eb053560
ZmCA2P16	B6TAR1	GRMZM2G091964,Zm00001d033602,Zm00001eb053830
ZmC3H17	A0A1D6L0C8	GRMZM2G180979,Zm00001d033610,Zm00001eb053870
ZmSIG2	A0A096RK86	GRMZM2G164084
ZmOrphan204	A0A1D6L1G0	GRMZM2G453296,Zm00001d033662,Zm00001d033663,Zm00001eb054340,Zm00001eb054350,Zm00001eb054360
ZmTCP1	A0A1D6L1J8	AC233950.1_FG002,Zm00001d033673,Zm00001eb054440
ZmGRAS8	Q9ST48	GRMZM2G144744,Zm00001d033680,Zm00001eb054480
ZmGRAS43	K7TU12	GRMZM5G895672,Zm00001d048600,Zm00001eb164470
ZmGBP3	A0A1D6L1P5	GRMZM2G041818,Zm00001d033706,Zm00001eb054670
ZmCOL2	A0A1D6L1R1	GRMZM2G144346,Zm00001d033719,Zm00001eb054810
